id,SalePrice
2291,343818.972476
2292,454193.101763
2293,462110.259998
2294,405416.565272
2295,475824.248133
2296,279006.69169
2297,358160.260114
2298,354285.809516
2299,347105.321824
2300,336722.6063
2301,328882.102984
2302,256641.562599
2303,252265.280568
2304,254022.117382
2305,196523.2534
2306,191176.221192
2307,204537.674784
2308,229361.070221
2309,288643.524904
2310,212977.331841
2311,203567.35977
2312,174560.124378
2313,172036.01497
2314,172512.029213
2315,181976.343893
2316,199737.430568
2317,192269.643911
2318,178220.476838
2319,183441.780425
2320,186156.075066
2321,237095.383522
2322,182397.215068
2323,202767.640588
2324,191090.984999
2325,215949.549617
2326,183006.645938
2327,200098.756432
2328,220444.963796
2329,194980.678389
2330,181866.999613
2331,339123.405803
2332,401138.932826
2333,323177.899071
2334,261045.640117
2335,299439.80681
2336,298673.402766
2337,196869.569311
2338,259233.951525
2339,222886.119988
2340,381536.694399
2341,212860.373234
2342,240004.950186
2343,234111.587006
2344,218592.683787
2345,233457.402706
2346,214605.014186
2347,199050.283209
2348,246014.125341
2349,186059.22127
2350,320649.195408
2351,254695.161119
2352,254411.153316
2353,236090.985746
2354,141495.431207
2355,147522.048861
2356,150565.811967
2357,186808.77008
2358,203118.178426
2359,133639.225695
2360,114636.093681
2361,147169.893743
2362,251123.095405
2363,139565.034775
2364,155124.213404
2365,214685.681378
2366,191275.997753
2367,219545.58877
2368,218268.242741
2369,215364.442579
2370,168479.342916
2371,164180.967027
2372,195360.041192
2373,295585.724003
2374,318381.031778
2375,249552.39459
2376,280542.437647
2377,325261.859636
2378,151402.650048
2379,196893.654587
2380,151262.109645
2381,171228.996051
2382,214999.912792
2383,202014.446428
2384,242944.772423
2385,161817.703408
2386,132118.491926
2387,136964.435165
2388,106382.569057
2389,115015.077953
2390,153583.378594
2391,145842.028402
2392,114447.564476
2393,173573.362608
2394,144307.433237
2395,212081.180794
2396,143649.779853
2397,224439.9524
2398,132827.864547
2399,68378.1524173
2400,67125.5098596
2401,124242.362273
2402,138491.732325
2403,149628.06499
2404,158871.488811
2405,158183.307308
2406,140853.12147
2407,124916.189961
2408,151425.532428
2409,118130.271035
2410,171268.638058
2411,111675.800033
2412,158564.812275
2413,129434.602709
2414,169174.265078
2415,133957.699642
2416,128937.712983
2417,134583.863514
2418,135065.428955
2419,125761.532296
2420,119731.135111
2421,143242.191762
2422,104364.804019
2423,116159.056511
2424,159632.998918
2425,180276.776584
2426,129308.591363
2427,131427.098735
2428,186679.181264
2429,111566.239833
2430,133253.96307
2431,108066.169457
2432,149869.709031
2433,147428.653709
2434,137422.490746
2435,152803.689122
2436,105327.608726
2437,99881.9366589
2438,121849.037037
2439,99382.3863114
2440,124987.999481
2441,92810.688255
2442,95628.7952589
2443,131432.350896
2444,132398.339941
2445,93366.7197216
2446,138461.061461
2447,180591.1308
2448,126836.240957
2449,112040.378541
2450,159328.460194
2451,113720.110302
2452,192255.881876
2453,92921.2329589
2454,117792.645874
2455,120028.953301
2456,137155.972462
2457,141603.73185
2458,132344.284627
2459,109466.802488
2460,142500.82982
2461,132174.68917
2462,135924.572697
2463,127312.610351
2464,167756.548102
2465,141910.847377
2466,119668.961967
2467,125302.106336
2468,86919.5755051
2469,83781.1608277
2470,199725.195902
2471,217832.396633
2472,158202.36027
2473,116857.971553
2474,72166.585593
2475,203066.908363
2476,115664.894055
2477,128106.133629
2478,153100.228289
2479,105045.825818
2480,154340.877845
2481,119760.682456
2482,122728.14103
2483,109099.086342
2484,119070.313461
2485,124800.202206
2486,146665.591405
2487,158745.189189
2488,168847.966871
2489,158175.941474
2490,143982.408052
2491,94575.7723907
2492,207757.888714
2493,161935.886263
2494,149550.114504
2495,88183.8865832
2496,242663.29733
2497,151155.554078
2498,107066.978414
2499,83782.8282044
2500,118734.210676
2501,137915.997998
2502,144730.33985
2503,98183.2444969
2504,167665.140356
2505,230313.7664
2506,244336.16334
2507,272004.031223
2508,244652.452758
2509,219641.354252
2510,217964.354764
2511,173586.844782
2512,208508.761364
2513,228571.658822
2514,270097.341384
2515,150345.083126
2516,178965.640925
2517,150411.016692
2518,160590.574299
2519,241514.606295
2520,222451.294663
2521,187152.417078
2522,224448.05633
2523,114303.455391
2524,136530.365577
2525,150280.824926
2526,140489.30278
2527,119857.952169
2528,130146.523109
2529,138056.821479
2530,130423.965511
2531,257668.332581
2532,224188.308114
2533,192046.746399
2534,237198.01492
2535,285150.950274
2536,231137.276223
2537,250275.077311
2538,182075.266152
2539,188851.600249
2540,181368.58626
2541,180830.02273
2542,164067.218545
2543,114625.691873
2544,115946.720368
2545,138696.836568
2546,118582.900928
2547,131610.297481
2548,150934.124911
2549,152923.160281
2550,612086.287724
2551,138778.879154
2552,127877.026683
2553,74349.4614563
2554,92426.8991321
2555,114404.004454
2556,96010.2450361
2557,103422.269352
2558,143874.230677
2559,146259.447853
2560,157478.219013
2561,147403.135903
2562,145012.741571
2563,150519.428982
2564,206885.119507
2565,140278.692711
2566,158420.293916
2567,144880.993515
2568,205000.277475
2569,241426.812952
2570,114635.99409
2571,194179.615711
2572,145078.223521
2573,222254.102058
2574,308922.051017
2575,131985.954763
2576,116824.09508
2577,148061.852292
2578,80913.1484058
2579,60101.8092703
2580,85698.1587859
2581,95209.4043721
2582,107659.793076
2583,275973.886642
2584,179583.465077
2585,189165.899104
2586,223511.742557
2587,199295.065997
2588,133681.636932
2589,150385.967611
2590,195472.133289
2591,239453.925853
2592,211199.335096
2593,250977.999536
2594,187284.838161
2595,207908.19072
2596,280680.953572
2597,187790.242657
2598,284779.879461
2599,337580.971741
2600,142636.396541
2601,140005.198497
2602,83898.8116553
2603,92616.0238824
2604,91232.2826404
2605,81189.0623915
2606,143197.113984
2607,204446.920515
2608,193778.403829
2609,176242.215283
2610,109129.219441
2611,119062.002999
2612,167515.891993
2613,127975.36407
2614,122312.736243
2615,153314.560678
2616,144995.764028
2617,179648.117839
2618,197228.68886
2619,196140.761682
2620,187286.87864
2621,173079.385208
2622,175896.9784
2623,237695.224906
2624,306022.230969
2625,286528.772848
2626,175497.422684
2627,165240.593462
2628,495628.686987
2629,509396.562132
2630,396596.183205
2631,480756.127638
2632,421398.691903
2633,315485.207112
2634,448890.519861
2635,158558.345769
2636,171468.692447
2637,179131.142902
2638,256289.234208
2639,193847.981987
2640,148829.180792
2641,102802.134341
2642,186254.362407
2643,104547.565164
2644,114984.464498
2645,111147.468624
2646,94362.3067539
2647,103635.325318
2648,140149.806378
2649,160893.021223
2650,129708.036362
2651,137242.286045
2652,401975.191206
2653,257391.626543
2654,264438.976055
2655,412905.025316
2656,331777.566141
2657,357876.438997
2658,313210.007412
2659,312437.176948
2660,377426.459018
2661,355173.716229
2662,374943.95802
2663,297359.920756
2664,282179.506658
2665,334761.995201
2666,282673.43311
2667,173397.96003
2668,178695.627382
2669,184626.419445
2670,270019.154394
2671,187594.597778
2672,195529.57584
2673,196772.673553
2674,192659.578167
2675,172293.88222
2676,195246.717857
2677,200179.160443
2678,241739.544948
2679,284126.641792
2680,294330.018091
2681,400683.983267
2682,320175.972481
2683,507086.409788
2684,321952.516439
2685,327292.747809
2686,240655.55599
2687,307840.959255
2688,216050.740904
2689,209103.785403
2690,404494.862767
2691,190933.552728
2692,144858.449095
2693,202237.32045
2694,139352.226668
2695,193194.132931
2696,184942.16766
2697,183696.073572
2698,193072.211236
2699,170822.272794
2700,154425.595197
2701,150298.907109
2702,110663.889027
2703,127140.805775
2704,139807.752411
2705,112505.622644
2706,109185.396868
2707,120802.383915
2708,132994.090449
2709,103490.584204
2710,127324.295878
2711,245421.340813
2712,394718.351145
2713,168954.315989
2714,151790.724562
2715,168509.270328
2716,145574.789458
2717,200259.073476
2718,218534.106348
2719,152260.213164
2720,176176.112658
2721,129118.528532
2722,157460.404121
2723,138272.125274
2724,124835.613302
2725,129142.355334
2726,147745.234639
2727,173699.076853
2728,193640.798945
2729,149294.388315
2730,150235.675466
2731,135955.325258
2732,136339.414715
2733,159657.996796
2734,136676.523664
2735,135033.771436
2736,135386.430635
2737,120242.404518
2738,139338.332011
2739,156350.992001
2740,136514.103684
2741,147551.466799
2742,156283.575117
2743,160936.932419
2744,164922.807502
2745,140652.787253
2746,138544.120611
2747,153821.995966
2748,129103.71812
2749,128714.669486
2750,124557.774853
2751,136265.195579
2752,203982.231121
2753,143016.227075
2754,194777.336094
2755,140839.514951
2756,96392.0939045
2757,73398.1824485
2758,90307.3082248
2759,168397.202336
2760,121029.656553
2761,139401.458445
2762,142418.00392
2763,186400.709973
2764,150200.810059
2765,295906.054781
2766,130369.102537
2767,88417.424191
2768,130619.184514
2769,132580.626651
2770,137979.209108
2771,102379.623317
2772,109477.602289
2773,168079.29767
2774,144415.525806
2775,112888.745629
2776,146548.723774
2777,148685.301622
2778,104966.027978
2779,126252.082796
2780,97360.0700554
2781,97747.7584691
2782,100082.794524
2783,97825.0904685
2784,120926.460385
2785,138989.347289
2786,67094.2073532
2787,129139.807547
2788,74738.8486548
2789,164724.643996
2790,96644.8911148
2791,108926.467086
2792,56495.9141425
2793,152407.31515
2794,99781.912928
2795,120345.107474
2796,100050.191215
2797,197131.31671
2798,106831.814771
2799,112740.261586
2800,70547.5387157
2801,110923.79503
2802,124774.433081
2803,166087.304703
2804,127048.885605
2805,99256.2364208
2806,83688.8705928
2807,165380.293233
2808,145648.129521
2809,128632.360988
2810,122596.073028
2811,161246.576826
2812,170676.330522
2813,158237.789729
2814,161133.572469
2815,96101.0585624
2816,232763.731211
2817,158880.578008
2818,131295.955474
2819,174249.731605
2820,137475.736165
2821,102857.41593
2822,196332.103198
2823,300719.262463
2824,163882.837321
2825,143751.018741
2826,130397.845351
2827,137011.52124
2828,214898.986857
2829,226317.676937
2830,225073.199892
2831,174282.981016
2832,238431.270183
2833,311654.812478
2834,224186.585515
2835,228713.91747
2836,189210.013884
2837,159768.233248
2838,151025.554232
2839,170119.988411
2840,205508.275568
2841,204370.367754
2842,235088.657346
2843,149130.934316
2844,181820.957094
2845,130393.117058
2846,207319.783248
2847,214069.892938
2848,216271.579076
2849,196285.485173
2850,274496.795511
2851,212184.914854
2852,240263.947277
2853,235103.703526
2854,135890.379199
2855,203307.312645
2856,199359.213752
2857,189544.472144
2858,208117.214185
2859,101093.657413
2860,122832.196764
2861,123844.837538
2862,181048.873359
2863,128559.823783
2864,241578.614034
2865,142015.746203
2866,138810.843954
2867,99652.968797
2868,93310.1531392
2869,91889.6992417
2870,119225.064901
2871,82949.8567197
2872,50884.6736211
2873,96410.6860037
2874,141288.884555
2875,112316.707533
2876,162068.962188
2877,150509.183485
2878,159942.261646
2879,135373.464785
2880,106070.295075
2881,144501.478912
2882,185655.862712
2883,199664.591436
2884,201491.859184
2885,191092.735276
2886,234914.303907
2887,100461.553966
2888,147490.175385
2889,59868.8235789
2890,80761.6510777
2891,136676.709814
2892,43872.9375043
2893,74628.8860269
2894,54940.137229
2895,345274.890522
2896,279746.163444
2897,216444.352657
2898,150353.06604
2899,211628.46435
2900,160209.730076
2901,214849.615747
2902,183154.957693
2903,324966.641309
2904,340345.064316
2905,81574.8929176
2906,197048.373893
2907,113415.458343
2908,130102.008783
2909,155161.427964
2910,76501.2014061
2911,81392.6156546
2912,151170.994887
2913,80210.757188
2914,79786.2595319
2915,88053.1911081
2916,82973.9828144
2917,169934.422924
2918,117726.029915
2919,225563.146818
